        0.01001387        0.00000000
        0.02002774        0.00000000
        0.03004161        0.00000000
        0.04005548        0.00000000
        0.05006935        0.00000000
        0.06008321        0.00000000
        0.07009708        0.00000000
        0.08011095        0.00000000
        0.09012482        0.00000000
        0.10013869        0.00000000
        0.11015256        0.00000000
        0.12016643        0.00000000
        0.13018030        0.00000000
        0.14019417        0.00000000
        0.15020804        0.00000000
        0.16022191        0.00000000
        0.17023577        0.00000000
        0.18024964        0.00000000
        0.19026351        0.00000000
        0.20027738        0.00000000
        0.21029125        0.00000000
        0.22030512        0.00000000
        0.23031899        0.00000000
        0.24033286        0.00000000
        0.25034673        0.00000000
        0.26036060        0.00000000
        0.27037446        0.00000000
        0.28038833        0.00000000
        0.29040220        0.00000000
        0.30041607        0.00000000
        0.31042994        0.00000000
        0.32044381        0.00000000
        0.33045768        0.00000000
        0.34047155        0.00000000
        0.35048542        0.00000000
        0.36049929        0.00000000
        0.37051316        0.00000000
        0.38052702        0.00000000
        0.39054089        0.00000000
        0.40055476        0.00000000
        0.41056863        0.00000000
        0.42058250        0.00000000
        0.43059637        0.00000000
        0.44061024        0.00000000
        0.45062411        0.00000000
        0.46063798        0.00000000
        0.47065185        0.00000000
        0.48066572        0.00000000
        0.49067958        0.00000000
        0.50069345        0.00000000
        0.51070732        0.00000000
        0.52072119        0.00000000
        0.53073506        0.00000000
        0.54074893        0.00000000
        0.55076280        0.00000000
        0.56077667        0.00000000
        0.57079054        0.00000000
        0.58080441        0.00000000
        0.59081827        0.00000000
        0.60083214        0.00000000
        0.61084601        0.00000000
        0.62085988        0.00000000
        0.63087375        0.00000000
        0.64088762        0.00000000
        0.65090149        0.00000000
        0.66091536        0.00000000
        0.67092923        0.00000000
        0.68094310        0.00000000
        0.69095697        0.00000000
        0.70097083        0.00000000
        0.71098470        0.00000000
        0.72099857        0.00000000
        0.73101244        0.00000000
        0.74102631        0.00000000
        0.75104018        0.00000000
        0.76105405        0.00000000
        0.77106792        0.00000000
        0.78108179        0.00000000
        0.79109566        0.00000000
        0.80110953        0.00000000
        0.81112339        0.00000000
        0.82113726        0.00000000
        0.83115113        0.00000000
        0.84116500        0.00000000
        0.85117887        0.00000000
        0.86119274        0.00000000
        0.87120661        0.00000000
        0.88122048        0.00000000
        0.89123435        0.00000000
        0.90124822        0.00000000
        0.91126208        0.00000000
        0.92127595        0.00000000
        0.93128982        0.00000000
        0.94130369        0.00000000
        0.95131756        0.00000000
        0.96133143        0.00000000
        0.97134530        0.00000000
        0.98135917        0.00000000
        0.99137304        0.00000000
        1.00138691        0.00000000
        1.01140078        0.00000000
        1.02141464        0.00000000
        1.03142851        0.00000000
        1.04144238        0.00000000
        1.05145625        0.00000000
        1.06147012        0.00000000
        1.07148399        0.00000000
        1.08149786        0.00000000
        1.09151173        0.00000000
        1.10152560        0.00000000
        1.11153947        0.00000000
        1.12155334        0.00000000
        1.13156720        0.00000000
        1.14158107        0.00000000
        1.15159494        0.00000000
        1.16160881        0.00000000
        1.17162268        0.00000000
        1.18163655        0.00000000
        1.19165042        0.00000000
        1.20166429        0.00000000
        1.21167816        0.00000000
        1.22169203        0.00000000
        1.23170589        0.00000000
        1.24171976        0.00000000
        1.25173363        0.00000000
        1.26174750        0.00000000
        1.27176137        0.00000000
        1.28177524        0.00000000
        1.29178911        0.00000000
        1.30180298        0.00000000
        1.31181685        0.00000000
        1.32183072        0.00000000
        1.33184459        0.00000000
        1.34185845        0.00000000
        1.35187232        0.00000000
        1.36188619        0.00000000
        1.37190006        0.00000000
        1.38191393        0.00000000
        1.39192780        0.00000000
        1.40194167        0.00000000
        1.41195554        0.00000000
        1.42196941        0.00000000
        1.43198328        0.00000000
        1.44199715        0.00000000
        1.45201101        0.00000000
        1.46202488        0.00000000
        1.47203875        0.00000000
        1.48205262        0.00000000
        1.49206649        0.00000000
        1.50208036        0.00000000
        1.51209423        0.00000000
        1.52210810        0.00000000
        1.53212197        0.00000000
        1.54213584        0.00000000
        1.55214970        0.00000000
        1.56216357        0.00000000
        1.57217744        0.00000000
        1.58219131        0.00000000
        1.59220518        0.00000000
        1.60221905        0.00000000
        1.61223292        0.00000000
        1.62224679        0.00000000
        1.63226066        0.00000000
        1.64227453        0.00000000
        1.65228840        0.00000000
        1.66230226        0.00000000
        1.67231613        0.00000000
        1.68233000        0.00000000
        1.69234387        0.00000000
        1.70235774        0.00000000
        1.71237161        0.00000000
        1.72238548        0.00000000
        1.73239935        0.00000000
        1.74241322        0.00000000
        1.75242709        0.00000000
        1.76244096        0.00000000
        1.77245482        0.00000000
        1.78246869        0.00000000
        1.79248256        0.00000000
        1.80249643        0.00000000
        1.81251030        0.00000000
        1.82252417        0.00000000
        1.83253804        0.00000000
        1.84255191        0.00000000
        1.85256578        0.00000000
        1.86257965        0.00000000
        1.87259352        0.00000000
        1.88260738        0.00000000
        1.89262125        0.00000000
        1.90263512        0.00000000
        1.91264899        0.00000000
        1.92266286        0.00000000
        1.93267673        0.00000000
        1.94269060        0.00000000
        1.95270447        0.00000000
        1.96271834        0.00000000
        1.97273221        0.00000000
        1.98274607        0.00000000
        1.99275994        0.00000000
        2.00277381        0.00000000
        2.01278768        0.00000000
        2.02280155        0.00000000
        2.03281542        0.00000000
        2.04282929        0.00000000
        2.05284316        0.00000000
        2.06285703        0.00000000
        2.07287090        0.00000000
        2.08288477        0.00000000
        2.09289863        0.00000000
        2.10291250        0.00000000
        2.11292637        0.00000000
        2.12294024        0.00000000
        2.13295411        0.00000000
        2.14296798        0.00000000
        2.15298185        0.00000000
        2.16299572        0.00000000
        2.17300959        0.00000000
        2.18302346        0.00000000
        2.19303733        0.00000000
        2.20305119        0.00000000
        2.21306506        0.00000000
        2.22307893        0.00000000
        2.23309280        0.00000000
        2.24310667        0.00000000
        2.25312054        0.00000000
        2.26313441        0.00000000
        2.27314828        0.00000000
        2.28316215        0.00000000
        2.29317602        0.00000000
        2.30318988        0.00000000
        2.31320375        0.00000000
        2.32321762        0.00000000
        2.33323149        0.00000000
        2.34324536        0.00000000
        2.35325923        0.00000000
        2.36327310        0.00000000
        2.37328697        0.00000000
        2.38330084        0.00000000
        2.39331471        0.00000000
        2.40332858        0.00000000
        2.41334244        0.00000000
        2.42335631        0.00000000
        2.43337018        0.00000000
        2.44338405        0.00000000
        2.45339792        0.00000000
        2.46341179        0.00000000
        2.47342566        0.00000000
        2.48343953        0.00000000
        2.49345340        0.00000000
        2.50346727        0.00000000
        2.51348114        0.00000000
        2.52349500        0.00000000
        2.53350887        0.00000000
        2.54352274        0.00000000
        2.55353661        0.00000000
        2.56355048        0.00000000
        2.57356435        0.00000000
        2.58357822        0.00000000
        2.59359209        0.00000000
        2.60360596        0.00000000
        2.61361983        0.00000000
        2.62363369        0.00000000
        2.63364756        0.00000000
        2.64366143        0.00000000
        2.65367530        0.00000000
        2.66368917        0.00000000
        2.67370304        0.00000000
        2.68371691        0.00000000
        2.69373078        0.00000000
        2.70374465        0.00000000
        2.71375852        0.00000000
        2.72377239        0.00000000
        2.73378625        0.00000000
        2.74380012        0.00000000
        2.75381399        0.00000000
        2.76382786        0.00000000
        2.77384173        0.00000000
